ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile
259-70_toshoot-1,24892,259,70_toshoot,fana,fana,f a n a,"Arc, tirer ... l'arc (Hmn)",,1,false,^f a n a$,default
259-71_tostabpierce-1,90921,259,71_tostabpierce,suki,suki,s u k i,"Pollex 06: Suki. :Spear, stab, pierce.",,"1, 8",false,^s u k i$,default
259-72_tohit-1,3241521,259,72_tohit,tā,tā,t ā/a,also: tāia,,10,false,^t ā$,default
259-73_tosteal-1,25963,259,73_tosteal,kaia,kaia,k a i a,Steal,,7,false,^k a i a$,default
259-74_tokill-1,3229926,259,74_tokill,hliŋeina,hliŋeina,h l i ŋ e i n a,L from Iaai (Ozanne-Rivierre 1994),,,true,^h l i ŋ e i n a$,default
259-75_todiebedead-1,26677,259,75_todiebedead,mate,mate,m a t e,"Dead, ill",,1,false,^m a t e$,default
259-76_tolivebealive-1,90922,259,76_tolivebealive,māuli,māuli,m ā/a u l i,"Pollex 06: Maauli. :Life, living, to live (Hmn).",,"1, 76",false,^m ā u l i$,default
259-77_toscratch-1,27391,259,77_toscratch,alatia,alatia,a l a t i a,Gratter (quelque partie du corps) (Hmn),,10,false,^a l a t i a$,default
259-78_tocuthack-1,92280,259,78_tocuthack,tūtia,tūtia,t ū t i a,Couper,,17,false,^t ū t i a$,default
259-79_stickwood-1,3241522,259,79_stickwood,lākau,lākau,l ā/a k a u,,,"1, 26",false,^l ā k a u$,default
259-80_tosplit-1,28462,259,80_tosplit,isia,isia,i s i a,,,7,false,^i s i a$,default
259-81_sharp-1,90923,259,81_sharp,mata kakai,mata kakai,m a t a + k a k a i,,,"14,16",false,^m a t a + k a k a i$,default
259-82_dullblunt-1,3241523,259,82_dullblunt,petu,petu,p e t u,,,1,false,^p e t u$,default
259-83_towork-1,3241524,259,83_towork,gaobi,gaobi,g a o b i,L from Iaai,,,true,^g a o b i$,default
259-84_toplant-1,29890,259,84_toplant,tokia,tokia,t o k i a,"Semer, planter (Hmn)",,"4,5",false,^t o k i a$,default
259-85_tochoose-1,3241525,259,85_tochoose,itra ina,itra ina,i t r a + i n a,,,,false,^i t r a + i n a$,default
259-86_togrow-1,30604,259,86_togrow,somo,somo,s o m o,(Coco) germant; germer (Hmn),,7,false,^s o m o$,default
259-87_toswell-1,3241526,259,87_toswell,fufula,fufula,f u f u l a,,,7,false,^f u f u l a$,default
259-88_tosqueeze-1,31318,259,88_tosqueeze,lomia,lomia,l o m i a,Press down with hand,,10,false,^l o m i a$,default
259-89_tohold-1,3241527,259,89_tohold,kumia,kumia,k u m i a,,,1,false,^k u m i a$,default
259-89_tohold-2,3241528,259,89_tohold,kukumi,kukumi,k u k u m i,,,1,false,^k u k u m i$,default
259-90_todig-1,32032,259,90_todig,kelia,kelia,k e l i a,Dig (a hole),,1,false,^k e l i a$,default
259-91_tobuy-1,76590,259,91_tobuy,taui,taui,t a u i,Payment; pay (Hmn),,"9,13",false,^t a u i$,default
259-91_tobuy-2,76591,259,91_tobuy,tauia,tauia,t a u i a,Payment; pay (Hmn),,"9,13",false,^t a u i a$,default
259-92_toopenuncover-1,32746,259,92_toopenuncover,fukea,fukea,f u k e a,,,"1,63",false,^f u k e a$,default
259-94_tothrow-1,3241529,259,94_tothrow,titī,titī,t i t ī/i,Also tīa,,9,false,^t i t ī$,default
259-95_tofall-1,33817,259,95_tofall,siŋa,siŋa,s i ŋ a,Fall,,44,false,^s i ŋ a$,default
259-96_dog-1,3241530,259,96_dog,kuli,kuli,k u l i,,,7,false,^k u l i$,default
259-97_bird-1,34531,259,97_bird,manu,manu,m a n u,"Animal, bird. (WUH) insect (Hmn)",,1,false,^m a n u$,default
259-98_egg-1,3241531,259,98_egg,wākuny,wākuny,w ā/a k u n y/j,L from Iaai,,,true,^w ā k u n y $,default
259-99_feather-1,90924,259,99_feather,fulu,fulu,f u l u,Pollex 06: Fulu. :Feathers.,,1,false,^f u l u$,default
259-100_wing-1,35602,259,100_wing,pakakau,pakakau,p a k a k a u,"Epaule, aile, nageoire de tortue (Hmn)",,"1,59,88",false,^p a k a k a u$,default
259-101_tofly-1,35959,259,101_tofly,lele,lele,l e l e,Fly,,11,false,^l e l e$,default
259-102_rat-1,90925,259,102_rat,kimoa,kimoa,k i m o a,,,14,false,^k i m o a$,default
259-103_meatflesh-1,90926,259,103_meatflesh,io,io,i o,,,10,false,^i o$,default
259-104_fatgrease-1,3241532,259,104_fatgrease,giris,giris,g i r i s,L from Eng,,,true,^g i r i s$,default
259-105_tail-1,3241533,259,105_tail,mokunen,mokunen,m o k u n e n,L from Iaai,,,true,^m o k u n e n$,default
259-106_snake-1,90927,259,106_snake,fei,fei,f e i,Pollex 06: <Fei. :Snake (1888)>.; This may very well be a Greek loan?,,,false,^f e i$,default
259-107_wormearthworm-1,3229925,259,107_wormearthworm,biget,biget,b i g e t,L from Iaai (Ozanne-Rivierre 1994),,,true,^b i g e t$,default
259-108_louse-1,38458,259,108_louse,kutu,kutu,k u t u,,,"1,6",false,^k u t u$,default
259-109_mosquito-1,3241534,259,109_mosquito,namu,namu,n a m u,,,1,false,^n a m u$,default
259-110_spider-1,3241535,259,110_spider,wale lemo,wale lemo,w a l e + l e m o,L from Iaai,,,true,^w a l e + l e m o$,default
259-111_fish-1,39529,259,111_fish,ika,ika,i k a,,,1,false,^i k a$,default
259-112_rotten-1,39886,259,112_rotten,popo,popo,p o p o,Rotten,,14,false,^p o p o$,default
259-113_branch-1,40243,259,113_branch,lālā,lālā,l ā/a l ā/a,Branch,,1,false,^l ā l ā$,default
259-114_leaf-1,40600,259,114_leaf,lau,lau,l a u,Leaf,,1,false,^l a u$,default
259-115_root-1,40957,259,115_root,aka,aka,a k a,Root,,2,false,^a k a$,default
259-116_flower-1,90928,259,116_flower,sei,sei,s e i,Pollex 06: Sei. :Flower (Hmn).,,9,false,^s e i$,default
259-117_fruit-1,41671,259,117_fruit,fua,fua,f u a,Fruit,,1,false,^f u a$,default
259-119_earthsoil-1,42385,259,119_earthsoil,kele,kele,k e l e,Earth,,10,false,^k e l e$,default
259-120_stone-1,105423,259,120_stone,fatu,fatu,f a t u,"Pierre, caillou",,1,false,^f a t u$,default
259-120_stone-2,105424,259,120_stone,kōfatu,kōfatu,k ō/o f a t u,"Hard, light-brown stone [<]",,"1,39",false,^k ō f a t u$,default
259-121_sand-1,43099,259,121_sand,one,one,o n e,Sand,,1,false,^o n e$,default
259-122_water-1,90929,259,122_water,tai,tai,t a i,Pollex 06: Tai. :Water (kind of water is marked by adjectives) (Hmn).,,2,false,^t a i$,default
259-123_toflow-1,3241536,259,123_toflow,tafe,tafe,t a f e,,,10,false,^t a f e$,default
259-124_sea-1,167975,259,124_sea,tai,tai,t a i,,,1,false,^t a i$,default
259-126_lake-1,3241538,259,126_lake,mātai,mātai,m ā/a t a i,,,,false,^m ā t a i$,default
259-127_woodsforest-1,107874,259,127_woodsforest,ūlakau,ūlakau,ū/u l a k a u,Grove,,"15, 13",false,^ū l a k a u$,default
259-127_woodsforest-2,107875,259,127_woodsforest,vao,vao,v a o,Forest,,14,false,^v a o$,default
259-128_sky-1,45598,259,128_sky,laŋi,laŋi,l a ŋ i,Sky,,1,false,^l a ŋ i$,default
259-129_moon-1,45955,259,129_moon,masina,masina,m a s i n a,"Lune, mois (Hmn)",,"37, 5",false,^m a s i n a$,default
259-130_star-1,3241539,259,130_star,fetū,fetū,f e t ū,,,1,false,^f e t ū$,default
259-131_cloud-1,3241540,259,131_cloud,ao,ao,a o,,,12,false,^a o$,default
259-132_fog-1,3229927,259,132_fog,sahot,sahot,s a h o t,L from NC lgs -likely Iaai (Ozanne-Rivierre 1994),,,true,^s a h o t$,default
259-133_rain-1,47383,259,133_rain,ua,ua,u a,,,1,false,^u a$,default
259-134_thunder-1,108007,259,134_thunder,fatutuli,fatutuli,f a t u t u l i,,,14,false,^f a t u t u l i$,default
259-135_lightning-1,48097,259,135_lightning,wīla,wīla,w ī/i l a,Lightning,,2,false,^w ī l a$,default
259-136_wind-1,48454,259,136_wind,mataŋi,mataŋi,m a t a ŋ i,Wind,,"1,66",false,^m a t a ŋ i$,default
259-137_toblow-1,48811,259,137_toblow,aŋiaŋi,aŋiaŋi,a ŋ i a ŋ i,Blow,,8,false,^a ŋ i a ŋ i$,default
259-138_warm-1,49168,259,138_warm,mafana,mafana,m a f a n a,Lukewarm,,"1, 72",false,^m a f a n a$,default
259-139_cold-1,49525,259,139_cold,makalili,makalili,m a k a l i l i,Cold,,"1,52",false,^m a k a l i l i$,default
259-140_dry-1,120828,259,140_dry,masa,masa,m a s a,Dried up (of a well),,11,false,^m a s a$,default
259-140_dry-2,120829,259,140_dry,malō,malō,m a l ō/o,Sec (Hmn),,13,false,^m a l ō$,default
259-142_heavy-1,50596,259,142_heavy,momafa,momafa,m o m a f a,"Heavy, pregnancy",,46,false,^m o m a f a$,default
259-142_heavy-2,3241541,259,142_heavy,mumaha,mumaha,m u m a h a,,,46,false,^m u m a h a$,default
259-143_fire-1,50953,259,143_fire,afi,afi,a f i,Feu (Hmn),,1,false,^a f i$,default
259-144_toburn-1,51310,259,144_toburn,tafuna,tafuna,t a f u n a,Light a fire. (WUH) cook over fire (Hmn),,8,false,^t a f u n a$,default
259-145_smoke-1,51667,259,145_smoke,au,au,a u,Smoke,,2,false,^a u$,default
259-146_ashes-1,3241567,259,146_ashes,lefu,lefu,l e f u,,,67,false,^l e f u$,default
259-147_black-1,52381,259,147_black,uli,uli,u l i,Black,,7,false,^u l i$,default
259-148_white-1,90930,259,148_white,sina,sina,s i n a,Pollex 06: Sina. :White.,,66,false,^s i n a$,default
259-149_red-1,53095,259,149_red,melo,melo,m e l o,Red,,"1, 16",false,^m e l o$,default
259-150_yellow-1,53452,259,150_yellow,melo,melo,m e l o,Yellow,,11?,false,^m e l o$,default
259-151_green-1,3241542,259,151_green,mata,mata,m a t a,,,1,false,^m a t a$,default
259-152_small-1,90931,259,152_small,tokoisi,tokoisi,t o k o i s i,,,141,false,^t o k o i s i$,default
259-153_big-1,3241543,259,153_big,efa,efa,e f a,,,13,false,^e f a$,default
259-154_short-1,3241544,259,154_short,totoe,totoe,t o t o e,,,,false,^t o t o e$,default
259-155_long-1,55237,259,155_long,loa,loa,l o a,Long,,"12,105",false,^l o a$,default
259-156_thin-1,55594,259,156_thin,manifi,manifi,m a n i f i,Thin,,1,false,^m a n i f i$,default
259-157_thick-1,3241547,259,157_thick,mātolu,mātolu,m ā/a t o l u,,,3,false,^m ā t o l u$,default
259-158_narrow-1,90933,259,158_narrow,lauliki,lauliki,l a u l i k i,Pollex 06: Lauliki. :Narrow (Leverd).,,84,false,^l a u l i k i$,default
259-159_wide-1,3241546,259,159_wide,lauefa,lauefa,l a u e f a,,,"73, 48",false,^l a u e f a$,default
259-160_painfulsick-1,123030,259,160_painfulsick,momae,momae,m o m a e,Pain (1880 WUM) (Hmn),,10,false,^m o m a e$,default
259-160_painfulsick-2,123031,259,160_painfulsick,mumae,mumae,m u m a e,"Distress, pain, toil (Hmn)",,10,false,^m u m a e$,default
259-161_shyashamed-1,57379,259,161_shyashamed,mā,mā,m ā/a,Be ashamed (Hmn),,1,false,^m ā$,default
259-162_old-1,3241548,259,162_old,matua,matua,m a t u a,,,1,false,^m a t u a$,default
259-163_new-1,58093,259,163_new,fōu,fōu,f ō/o u,New,,1,false,^f ō u$,default
259-164_good-1,58450,259,164_good,mārie,mārie,m ā/a r i e,Good,,16,false,^m ā r i e$,default
259-165_badevil-1,3241549,259,165_badevil,ŋaio,ŋaio,ŋ a i o,,,,false,^ŋ a i o$,default
259-165_badevil-2,3241550,259,165_badevil,kakino,kakino,k a k i n o,,,9,false,^k a k i n o$,default
259-166_correcttrue-1,59164,259,166_correcttrue,tonu,tonu,t o n u,Correct,,8,false,^t o n u$,default
259-167_night-1,59521,259,167_night,pō,pō,p ō/o,Night,,1,false,^p ō$,default
259-168_day-1,59878,259,168_day,ao,ao,a o,Day (not night),,"1, 54",false,^a o$,default
259-169_year-1,60235,259,169_year,tau,tau,t a u,Year,,1,false,^t a u$,default
259-170_when-1,60592,259,170_when,afea,afea,a f e a,Quand? (Hmn),,5,false,^a f e a$,default
259-171_tohide-1,3241551,259,171_tohide,mumuni,mumuni,m u m u n i,,,"1, 67",false,^m u m u n i$,default
259-172_toclimb-1,61306,259,172_toclimb,kake,kake,k a k e,Climb,,32,false,^k a k e$,default
259-173_at-1,61663,259,173_at,i,i,i,At,,1,false,^i$,default
259-174_ininside-1,62020,259,174_ininside,loto,loto,l o t o,"Interior, inside of anything; deep (Hmn)",,5,false,^l o t o$,default
259-175_above-1,62377,259,175_above,aluŋa,aluŋa,a l u ŋ a,Au-dessus; vers le haut; surface; partie sup√©rieure (Hmn),,9,false,^a l u ŋ a$,default
259-176_below-1,3241552,259,176_below,lalo,lalo,l a l o,,,8,false,^l a l o$,default
259-177_this-1,90934,259,177_this,denei,denei,d e n e i,Pollex 06: Denei. :This.,,"7,1",false,^d e n e i$,default
259-178_that-1,3241553,259,178_that,dela,dela,d e l a,,,65,false,^d e l a$,default
259-178_that-2,3241554,259,178_that,dena,dena,d e n a,,,1,false,^d e n a$,default
259-179_near-1,3241555,259,179_near,taiaki,taiaki,t a i a k i,,,43,false,^t a i a k i$,default
259-180_far-1,64162,259,180_far,mumao,mumao,m u m a o,"Far off, distant",,13,false,^m u m a o$,default
259-181_where-1,64519,259,181_where,i fea,i fea,i + f e a,Where?,,"3,35",false,^i + f e a$,default
259-182_i-1,64876,259,182_i,au,au,a u,"I, me",,"1,21",false,^a u$,default
259-183_thou-1,123558,259,183_thou,ge,ge,g e,(Ply),,5,false,^g e$,default
259-183_thou-2,123559,259,183_thou,goe,goe,g o e,You (Sing.),,1,false,^g o e$,default
259-183_thou-3,132676,259,183_thou,goe,goe,g o e,You (Sing.),,1,false,^g o e$,default
259-184_heshe-1,65590,259,184_heshe,ia,ia,i a,Third person singular personal pronoun,,1,false,^i a$,default
259-185_we-1,123509,259,185_we,kita,kita,k i t a,First person inclusive marker (Ply),,1,false,^k i t a$,default
259-185_we-2,123510,259,185_we,gima,gima,g i m a,L from Iaai,,2,true,^g i m a$,default
259-186_you-1,132675,259,186_you,ge,ge,g e,(Ply),,1,false,^g e$,default
259-186_you-2,132677,259,186_you,godou,godou,g o d o u,(Ply),,16,false,^g o d o u$,default
259-187_they-1,3241556,259,187_they,latou,latou,l a t o u,,,"1, 72",false,^l a t o u$,default
259-188_what-1,3241557,259,188_what,hea,hea,h e a,,,83,false,^h e a$,default
259-189_who-1,122643,259,189_who,ai,ai,a i,Pollex 06: Who? (Hmn).,,1,false,^a i$,default
259-189_who-2,122644,259,189_who,wai,wai,w a i,Pollex 06: Who? (Hmn).,,"1,19",false,^w a i$,default
259-194_how-1,3241558,259,194_how,nafea,nafea,n a f e a,,,"11, 51",false,^n a f e a$,default
259-195_nonot-1,3229924,259,195_nonot,hee,hee,h eː,L from Euvean or Tongan (Ozanne-Rivierre 1994),,13,true,^h ee$,default
259-196_tocount-1,3241559,259,196_tocount,tau,tau,t a u,Also: taua,,8,false,^t a u$,default
259-197_one-1,70231,259,197_one,tahi,tahi,t a h i,L from EUvea,,41,true,^t a h i$,default
259-198_two-1,70588,259,198_two,lua,lua,l u a,Two,,1,false,^l u a$,default
259-199_three-1,70945,259,199_three,tolu,tolu,t o l u,Three,,1,false,^t o l u$,default
259-200_four-1,71302,259,200_four,fa,fa,f a,Four,,"1,66",false,^f a$,default
259-201_five-1,83787,259,201_five,lima,lima,l i m a,"Five, hand-arm.(Source: Pollex)",,1,false,^l i m a$,default
259-202_six-1,3241560,259,202_six,tahi hona tupu,tahi hona tupu,t a h i + h o n a + t u p u,,,,false,^t a h i + h o n a + t u p u$,default
259-203_seven-1,3241561,259,203_seven,lua honu tupu,lua honu tupu,l u a + h o n u + t u p u,,,,false,^l u a + h o n u + t u p u$,default
259-204_eight-1,3241562,259,204_eight,tolu honu tupu,tolu honu tupu,t o l u + h o n u + t u p u,,,,false,^t o l u + h o n u + t u p u$,default
259-205_nine-1,3241563,259,205_nine,fā honu tupu,fā honu tupu,f ā/a + h o n u + t u p u,,,,false,^f ā + h o n u + t u p u$,default
259-206_ten-1,3241564,259,206_ten,lua a lima,lua a lima,l u a + a + l i m a,,,,false,^l u a + a + l i m a$,default
259-207_twenty-1,3241565,259,207_twenty,tēnua,tēnua,t ē/e n u a,,,,false,^t ē n u a$,default
259-209_onehundred-1,3241566,259,209_onehundred,lima a tēnua,lima a tēnua,l i m a + a + t ē/e n u a,,,,false,^l i m a + a + t ē n u a$,default
264-1_hand-1,130656,264,1_hand,rima,rima,r i m a,,POLLEX,"1, 64",false,^r i m a$,default
264-2_left-1,130655,264,2_left,maui,maui,m a u i,,POLLEX,"1,59",false,^m a u i$,default
264-2_left-2,3228584,264,2_left,hema,hema,h e m a,,POLLEX,11,false,^h e m a$,default
264-3_right-1,978,264,3_right,mata'u,mata'u,m a t a ʔ u,Right (not left),POLLEX,"5, 13",false,^m a t a 'u$,default
264-3_right-2,3228585,264,3_right,kotau,kotau,k o t a u,,POLLEX,"5,40",false,^k o t a u$,default
264-4_legfoot-1,133544,264,4_legfoot,va'e,va'e,v a ʔ e,,POLLEX,"1, 100",false,^v a 'e$,default
264-4_legfoot-2,3228586,264,4_legfoot,vae,vae,v a e,,POLLEX,"1, 100",false,^v a e$,default
264-5_towalk-1,1692,264,5_towalk,haere,haere,h a e r e,L from Tahitian,POLLEX,6,true,^h a e r e$,default
264-5_towalk-2,3228587,264,5_towalk,here,here,h e r e,,POLLEX,"6,9",false,^h e r e$,default
264-6_roadpath-1,2049,264,6_roadpath,ara,ara,a r a,Road,POLLEX,1,false,^a r a$,default
264-7_tocome-1,130654,264,7_tocome,oho,oho,o h o,,POLLEX,,false,^o h o$,default
264-7_tocome-2,3228588,264,7_tocome,hiho,hiho,h i h o,,POLLEX,,false,^h i h o$,default
264-8_toturn-1,88883,264,8_toturn,teka,teka,t e k a,"Pollex 06: Teka. :Turn, spin (Fts).",POLLEX,,false,^t e k a$,default
264-8_toturn-2,133599,264,8_toturn,taviri,taviri,t a v i r i,turn round,POLLEX,90,false,^t a v i r i$,default
264-8_toturn-3,3227980,264,8_toturn,amio,amio,a m i o,,POLLEX,,false,^a m i o$,default
264-8_toturn-4,3228589,264,8_toturn,tioi,tioi,t i o i,,POLLEX,10,false,^t i o i$,default
264-9_toswim-1,3120,264,9_toswim,kau,kau,k a u,To swim (Fts),POLLEX,5,false,^k a u$,default
264-10_dirty-1,133527,264,10_dirty,hava,hava,h a v a,"muddy, grimy",POLLEX,8,false,^h a v a$,default
264-10_dirty-2,3228590,264,10_dirty,tahavahava,tahavahava,t a h a v a h a v a,,POLLEX,8,false,^t a h a v a h a v a$,default
264-11_dust-1,87983,264,11_dust,huŋa,huŋa,h u ŋ a,"Fine dust (Fts) [PPN *funga 'small pieces, crumbs, scraps -MW]",POLLEX,90,false,^h u ŋ a$,default
264-11_dust-2,133532,264,11_dust,huga,huga,h u g a,"reduced to powder [PPN *funga 'small pieces, crumbs, scraps -MW]",POLLEX,90,false,^h u g a$,default
264-11_dust-3,133534,264,11_dust,pugaehu,pugaehu,p u g a e h u,,POLLEX,"1,67",false,^p u g a e h u$,default
264-11_dust-4,3228591,264,11_dust,rehu,rehu,r e h u,,POLLEX,1,false,^r e h u$,default
264-12_skin-1,130626,264,12_skin,kiri,kiri,k i r i,,POLLEX,1,false,^k i r i$,default
264-13_back-1,88884,264,13_back,tuaivi,tuaivi,t u a i v i,"Pollex 06: Tuaivi. :Spine, vertebrae, back, loins (Chl).",POLLEX,11,false,^t u a i v i$,default
264-13_back-2,133516,264,13_back,tu'a ivi,tu'a ivi,t u ʔ a + i v i,,POLLEX,11,false,^t u 'a + i v i$,default
264-13_back-3,3228592,264,13_back,tua,tua,t u a,,POLLEX,11,false,^t u a$,default
264-14_belly-1,88056,264,14_belly,kopu,kopu,k o p u,"Abdomen, belly, paunch, stomach (Fts)",POLLEX,2,false,^k o p u$,default
264-14_belly-2,88057,264,14_belly,manaba,manaba,m a n a b a,"Abdomen, belly, stomach (Fts)",POLLEX,9,false,^m a n a b a$,default
264-14_belly-3,133517,264,14_belly,manava,manava,m a n a v a,,POLLEX,9,false,^m a n a v a$,default
264-15_bone-1,5262,264,15_bone,ibi,ibi,i b i,Bone; needle (Fts),POLLEX,"52,5",false,^i b i$,default
264-15_bone-2,133519,264,15_bone,ivi,ivi,i v i,,POLLEX,"52,5",false,^i v i$,default
264-16_intestines-1,88885,264,16_intestines,kokoma,kokoma,k o k o m a,"Pollex 06: <Kokoma. :Bowels, guts, intestines (Fts)>.",POLLEX,31,false,^k o k o m a$,default
264-16_intestines-2,3228593,264,16_intestines,nenenene,nenenene,n e n e n e n e,,POLLEX,1,false,^n e n e n e n e$,default
264-17_liver-1,88335,264,17_liver,àte,àte,ʔ à/a t e,Higado (Bxn 1ŋ72),POLLEX,1,false,^à t e$,default
264-17_liver-2,88336,264,17_liver,ate,ate,a t e,Liver,POLLEX,1,false,^a t e$,default
264-18_breast-1,6333,264,18_breast,u'u,u'u,u ʔ u,"Breast, dug, teat; milk (Fts)",POLLEX,1,false,^u 'u$,default
264-18_breast-2,133520,264,18_breast,û,û,ʔ û/u,,POLLEX,1,false,^û$,default
264-18_breast-3,3228594,264,18_breast,hu,hu,h u,,POLLEX,1,false,^h u$,default
264-19_shoulder-1,6690,264,19_shoulder,kapuhibi,kapuhibi,k a p u h i b i,Shoulder (Fts),POLLEX,8,false,^k a p u h i b i$,default
264-19_shoulder-2,133576,264,19_shoulder,kapuhivi,kapuhivi,k a p u h i v i,,POLLEX,8,false,^k a p u h i v i$,default
264-19_shoulder-3,3227979,264,19_shoulder,kekehu,kekehu,k e k e h u,,POLLEX,,false,^k e k e h u$,default
264-20_toknowbeknowledgeable-1,133555,264,20_toknowbeknowledgeable,agi,agi,a g i,,POLLEX,,false,^a g i$,default
264-20_toknowbeknowledgeable-2,3228595,264,20_toknowbeknowledgeable,kite,kite,k i t e,,POLLEX,12,false,^k i t e$,default
264-21_tothink-1,130625,264,21_tothink,mana'u,mana'u,m a n a ʔ u,,POLLEX,7,false,^m a n a 'u$,default
264-21_tothink-2,3228596,264,21_tothink,manako,manako,m a n a k o,,POLLEX,7,false,^m a n a k o$,default
264-22_tofear-1,88886,264,22_tofear,riaria,riaria,r i a r i a,L from Tahitian,POLLEX,8,true,^r i a r i a$,default
264-22_tofear-2,133540,264,22_tofear,mataku,mataku,m a t a k u,,POLLEX,1,false,^m a t a k u$,default
264-23_blood-1,8118,264,23_blood,toto,toto,t o t o,Blood (Fts),POLLEX,4,false,^t o t o$,default
264-24_head-1,8475,264,24_head,puoko,puoko,p u o k o,Head (Mtx),POLLEX,10,false,^p u o k o$,default
264-25_neck-1,3228597,264,25_neck,kaki,kaki,k a k i,,POLLEX,20,false,^k a k i$,default
264-26_hair-1,9189,264,26_hair,huru/huru,huru,h u r u,Hair,POLLEX,31,false,^h u r u$,default
264-26_hair-2,9189,264,26_hair,huru/huru,huru,h u r u,Hair,POLLEX,31,false,^h u r u$,default
264-26_hair-3,133549,264,26_hair,oho,oho,o h o,,POLLEX,36,false,^o h o$,default
264-26_hair-4,3228598,264,26_hair,rauoho,rauoho,r a u o h o,,POLLEX,"40, 36",false,^r a u o h o$,default
264-27_nose-1,9546,264,27_nose,ihu,ihu,i h u,Nose,POLLEX,1,false,^i h u$,default
264-28_tobreathe-1,9903,264,28_tobreathe,haa,haa,h aː,,POLLEX,11,false,^h aa$,default
264-28_tobreathe-2,3228599,264,28_tobreathe,anave,anave,a n a v e,unusual loss of initial [m],POLLEX,1,false,^a n a v e$,default
264-29_tosniffsmell-1,10260,264,29_tosniffsmell,hoŋi,hoŋi,h o ŋ i,"Kiss, smell",POLLEX,9,false,^h o ŋ i$,default
264-29_tosniffsmell-2,133578,264,29_tosniffsmell,hogi,hogi,h o g i,,POLLEX,9,false,^h o g i$,default
264-30_mouth-1,88732,264,30_mouth,haha,haha,h a h a,Mouth,POLLEX,1,false,^h a h a$,default
264-30_mouth-2,133559,264,30_mouth,gutu,gutu,g u t u,,POLLEX,2,false,^g u t u$,default
